,created_date,tweets,sentiment
59,2013-12-19,"RT @ lexii3marie : anyone problem Phil Robertson said , problem God . 1 Corinthians 7:9-11",Neutral
60,2013-12-19,RT @ 71310_ : # BoycottAE # IStandWithPhilRobertson # IStandWithPhil # philrobertson # DuckDyansty,Neutral
61,2013-12-01,Daily Watchlist http : //t.co/cYti1TI2Gl,Neutral
62,2013-08-29,"RT @ rnmenterprises : $ ACYD newly formed company continue operations Wialan Technologies , LLC continue traded as…",Positive
63,2013-07-13,RT @ originalnewt : $ PMCM Holding Strong Gapper Monday ! ! ! Copper Town Easy ! ! ! Daily http : //t.co/UMxVzxmCtD $ PMCM http : //t.co/HRyagRxKT0,Positive
64,2013-06-28,"$ ACYD American Community Development Group , Inc. ( $ ACYD ) : NEWS OUT : http : //t.co/1F3LYaEQNO",Neutral
65,2013-06-28,RT @ RadioSilentplay : $ ACYD .0017 Golden cross coming news http : //t.co/os6YfYbfgl,Positive
66,2013-06-26,"RT @ BVFinancials : $ ACYD American Community Development Group , Inc. Shareholders Approve Corporate Ac.. http : //t.co/S2T1VcA825",Neutral
67,2013-06-16,RT @ Rippinstocks : Billionaire Boys Club Member Forum ( BBCMF ) : $ NHYT go monster http : //t.co/Mrzpf0KQKt,Neutral
68,2013-06-16,"RT @ Blackopstocks : BOS~Board ChubbyChaser : $ ACYD looking good bro , Volume coming ! http : //t.co/HSmxl2aUXt",Positive
69,2013-06-16,RT @ BKMUCTrader : MOMO 'S BREAKOUT BOARD : $ ACYD .0018 nhod .002 break next http : //t.co/XjpXkO90zV,Neutral
70,2013-06-07,"RT @ OTCStockPicks1 : goose44 : $ ACYD .0009 , run started , looking http : //t.co/mbtzk56JTM",Neutral
71,2013-06-04,RT @ WallStreetPenni : john_djr : $ VIDA bust again.. expecting news ... easy http : //t.co/sXZIrVUvuu,Positive
72,2013-06-02,RT @ RadioSilentplay : $ TCPS $ VIDA $ FFFC $ GOSY RSP trading team traded stocks actual dates charts mentioned http : //t.co/Ghb…,Neutral
73,2013-05-24,RT @ i_like_bb_stock : $ VIDA ut 006s up,Neutral
74,2013-05-14,RT @ InvestorEnergy : i_like_bb_stock : $ VIDA HOD chart says move coming : i_like_bb_stock http : //t.co/sssj4ZfRjB,Neutral
75,2013-05-11,RT @ WallStreetPenni : BLULLISH : $ VIDA update ! Insiders bought & amp ; over 60 % http : //t.co/3OwDRx5AKQ,Neutral
76,2013-04-27,RT @ WallStreetPenni : BKMUC : $ ACYD - absolute breakout mode ! ! ! http : //t.co/BJl1bWxkWo,Positive
77,2013-04-08,"RT @ aaaamhim : $ ACYD lunch over , let 's get show road , L2 .001 nothing 2 's LOOK !",Neutral
78,2013-03-15,RT @ OTCStockPicks1 : jmoney13 : $ IDVC HIGH ALERT $ http : //t.co/q1dOceTpqC,Positive
79,2012-11-24,# ThingsThatUpsetObamaVoters 57 States ... Wuz up ! ! !,Neutral
80,2012-11-24,@ fetuaocandace LoL ... Lost election three ... jk ... : ),Positive
81,2012-11-24,@ RadicalMeow u mean fun ... LOL,Positive
82,2012-11-24,# ThingsThatUpsetObamaVoters Anything Work ... : ) ) ),Positive
83,2012-11-24,"# ThingsThatUpsetObamaVoters ... would say lines ObamaClaus supporters Love lines ! ! ! CheeseLines , Free Phone , Gas & amp ; Welfare lines ! !",Positive
84,2012-11-24,# ThingsThatUpsetObamaVoters ... .U.S Constitution ... .Wuz Up ! ! !,Neutral
85,2012-11-24,# ThingsThatUpsetObamaVoters ... .My Pay Check ... .Wuz Up ! ! !,Neutral
86,2012-11-24,# ThingsThatUpsetObamaVoters Paying Cell Phone ... LOL,Positive
87,2012-11-24,# ThingsThatUpsetObamaVoters Anyone making over Minimum Wage ! ! !,Neutral
88,2012-11-24,@ fetuaocandace speak mind ... n't chicken ... LOL,Positive
89,2012-11-24,# ThingsThatUpsetObamaVoters ... Cell Phone Bill ... ... : ) ) ),Positive
90,2012-11-24,# ThingsThatUpsetObamaVoters ... Job Application : ) ) ) ),Positive
91,2012-11-22,RT @ MarkSimoneNY : Wishing everyone happy holiday - may Thanksgiving dinner less awkward Petraeus 's !,Negative
92,2012-11-16,RT @ scrowder : Certainly 're Palestine . Intolerance ahoy ! RT @ clayfullick : # HamasBumperStickers Im gay ! 'm dead @ scrowder http : ...,Positive
93,2012-11-09,RT @ dhrxsol1234 : OMG ... ! Military happy PrezBO 's win ... http : //t.co/hvqmSNoI # tcot,Positive
94,2012-11-09,RT @ Estrella_Muak : $ IDVC @ .0015 !,Neutral
95,2012-11-07,RT @ StefanoSpeaks : Gosh feel bad @ BarackObama inheriting mess .,Negative
96,2012-11-07,"RT @ DickMorrisTweet : # election2012 really could win Fla , Ohio , NC , Va , Col win ellection",Positive
97,2012-11-07,RT @ DanMudd : PA coal miners voted # obama . Talk cutting throat . idiots . # tcot # p2,Negative
98,2012-11-07,RT @ scrowder : Detroit Cleveland : WORST CITIES COUNTRY ENTIRELY LEFTIST POLITICIANS ! # election2012,Negative
99,2012-11-05,RT @ BreitbartNews : Obama 's Closing Argument : Save America 's Evil Past -- Future : one day left befor ... h ...,Negative
100,2012-11-05,RT @ NObamaChat : truly movement . Twitter exploding support Romney . Exploding ! positivism contagious . May ...,Neutral
101,2012-11-04,RT @ SmallgGay : Four days FEMA get New Orleans ? Racism . Bush must go . Six days FEMA get Staten Island ? must pat ...,Positive
102,2012-11-04,"RT @ benshapiro : FWIW , prediction : 311 electoral votes Mitt , including IA , PA , OH , FL , VA , NC , CO .",Neutral
103,2012-11-04,RT @ SpreadButter : NBC PHONE : ( 212 ) 664-3720 ABC PHONE : ( 212 ) 456-7777 CBS PHONE : ( 212 ) 975-3247 CALL & amp ; DEMAND COVER # BENGHAZI ...,Negative
104,2012-11-04,"RT @ jjauthor : `` lose freedom , place escape . last stand Earth . '' Ronald Reagan",Neutral
105,2012-11-04,jim cramer ... clown ... ppl listen beyond ! ! !,Neutral
106,2012-11-04,Revenge Love Country : http : //t.co/upclo7bA via @ youtube,Positive
107,2012-11-04,"RT @ BreitbartNews : Iran Votes Obama , Announces 'Suspension ' 20 % Uranium Enrichment : obvious attempt keep President ... h ...",Neutral
108,2012-11-04,"RT @ SideshowJon36 : # SaySomethingNiceAboutObama n't eaten Bo . Wait , last time saw Bo ?",Neutral
109,2012-11-04,"# SaySomethingNiceAboutObama , , , found out Madonna could fit name granny panties",Positive
110,2012-11-04,# SaySomethingNiceAboutObama sent DRIZZLE Down Chris Mathews Pant Legs,Negative
111,2012-11-04,"# SaySomethingNiceAboutObama 's going create 16,000 pencil ready jobs . Called I.R.S Agents . 's `` Hope Change ''",Positive
112,2012-11-04,"RT @ TellyStern : # SaySomethingNiceAboutObama raise dead , election night .",Negative
113,2012-11-04,RT @ paulojohncastro : # SaySomethingNiceAboutObama golf game significantly improved over past 4 years .,Negative
114,2012-11-04,"Photos Romney Mega-Rally West Chester , Ohio http : //t.co/rANRtphr via @ sharethis",Neutral
115,2012-11-04,Navy SEAL PAC Demands Criminal Investigation WH Benghazi http : //t.co/1hPFyj4t via @ BreitbartNews,Negative
116,2012-11-04,@ Sassy_Gator_Gal Hang things get better . family business experiencing thing .,Positive
117,2012-11-04,"RT @ ElizabethYate11 : : Gallup Poll – Romney 52-47 Over Obama – “ Numbers Correct , Over . Over. ” – Bob Beckel http ...",Neutral
118,2012-11-04,RT @ Capegirl51 : Mitt Romney tonight `` need limit government dreams Americans . '',Neutral
119,2012-11-04,"RT @ DottieBailey1 : PLEASE RT ! ! ! Due nation wide voting machine problems , plz vote old school ( paper way ) tell friends ...",Negative
120,2012-11-03,"Go Team # RomneyRyan2012 , Big `` V '' Tuesday ... Obama campaign IMPLODING awhile .",Neutral
121,2012-11-03,@ jenna_pretzel ... LOL,Positive
122,2012-11-03,"RT @ sparkygreg : @ GreenCousin EXTREME MEASURES @ PsExpress Change sheets , change policy disinfect office # RomneyRyan2012 ...",Negative
123,2012-11-03,RT @ InGodIDoTrust : n't forget http : //t.co/6fwdUeBk,Neutral
124,2012-11-03,RT @ scrowder : ... Leftists MSNBC accuse FoxNews bias . http : //t.co/5tcE5ehe,Neutral
125,2012-11-03,@ BreitbartNews Obama sounding like old pastor Jeremiah Wright . 's nasty spirit . Obama campaign imploding .,Negative
126,2012-11-03,Obama campaign imploding ! ! ! http : //t.co/gDxrFjhi via @ DCExaminer,Neutral
127,2012-11-03,"RT @ wisdomforwomen : new timeline : Obama loses Tues , impeached Wed , convicted Thurs imprisoned Fri. # Benghazi",Negative
128,2012-11-03,"RT @ horseshowprob : `` Romney wins , 'll buy new horse . Obama wins , 'll get part-time job '' - daddy # voteforromney",Positive
129,2012-11-02,RT @ a_ryan88 : `` 're going 80 mph towards brick wall . world would vote 'Forward ' ? '' # Jindal # RomneyOhioMegaRally,Neutral
130,2012-11-02,RT @ philipd1979 : # INDEPENDENCE DAY 4 DAYS AWAY ! LET 'S DEFEAT # OBAMA ! # OH # PA # WI # CO # MI,Neutral
131,2012-11-02,"RT @ BreitbartNews : Big Mo : Ryan Minnesota Sunday : morning , Romney campaign announced Paul Ryan would go Minneso ... h ...",Neutral
132,2012-11-02,"RT @ jjauthor : love Christmas lights . remind Obama voters.They hang together ; half n't work ; ones , ...",Positive
133,2012-11-02,RT @ BossHoggUSMC : Obama back Nevada seek votes [ strongest supporters eat out dumpsters ] http : //t.co/HMYM4XKf via @ e ...,Neutral
134,2012-11-01,`` Benghazi Drip-Drip-Drip '' wo n't allow Obama get away Benghazi . Americans deserve want truth ! ! !,Neutral
135,2012-11-01,@ benshapiro hey Ben listen u every morning . Keep up good work ! ! !,Positive
136,2012-11-01,@ JMuhmmed Cool Bio,Positive
137,2012-11-01,"# ObamaCabinetPositions Secretary `` Free Obama Phones '' Compliments American tax payers , Suckers ! ! ! : ) ) )",Positive
138,2012-11-01,# ObamaCabinetPositions ... .Secretary Hair plugs Biden,Neutral
139,2012-11-01,# ObamaCabinetPositions Czar `` n't build '' ... .I want position ... . : ) ) ),Positive
140,2012-11-01,@ veracity81 Bio great ... laughing ... lol,Positive
141,2012-11-01,RT @ BreitbartNews : Tolerance : Libtalker Tells Gay Romney Supporter Commit Suicide : http : //t.co/N0NAVBYG,Positive
142,2012-11-01,"RT @ BreitbartNews : Polls Show Romney Up OH , IA , CO -- Tied WI , NH : race , friends , Obama ... h ...",Neutral
143,2012-11-01,RT @ Obama_Clock : Facebook admits error censoring anti-Obama message ( “ Obama called SEALs got bin Laden ... ” ) http : //t.co ...,Neutral
144,2012-11-01,Obama close MISSION ! ! ! Currently reading UPDATE 3-U.S. Gov't Poised Hit Debt Limit 2013 http : //t.co/4xDECka2,Neutral
145,2012-11-01,RT @ badluthifer : @ ABC @ CBS @ CNN @ NBC @ PBS total dereliction duty reporting Obama cover-up # Benghazi # 7HoursOfHell # Tyr ...,Neutral
146,2012-11-01,Exclusive : Classified cable warned consulate could n't withstand 'coordinated attack ' | Fox News http : //t.co/04J1JUYG via @ foxnewspolitics,Neutral
147,2012-10-31,RT @ slmiller222 : Rasmussen : Swing states Romney 50 % Obama 47 % Ohio Romney 58 % Obama 48 % . Obama couple days left momentum . Lo ...,Neutral
148,2012-10-31,RT @ HarrietBaldwin : GALLUP : Romney Up 52-45 % Among Early Voters http : //t.co/8Ro2xN78 via @ BreitbartNews,Positive
149,2012-10-31,RT @ JennJacques : Jay Leno hitting Obama harder Benghazi lapdog media # tcot # Benghazi http : //t.co/D4TzZs5L,Negative
150,2012-10-31,"RT @ Jacquie0415 : Hooray Photo Ops ! Obama releases Situation Room photo Sandy , hides pics emails # Benghazi http : //t.co/ ...",Neutral
151,2012-10-31,RT @ ThomasSowell : `` Ronald Reagan vision America . Barack Obama vision Barack Obama . '',Neutral
152,2012-10-31,RT @ DanAndros : releases # Sandy sit room pic . Still waiting release Benghazi situation rm pic # gutlesscall http : //t.co/G ...,Neutral
153,2012-10-31,"RT @ PeggyMercer : Polls like Gallup Rasmussen show ROMNEY winning , electorate over 300 -- GOOD MAN America one says . Vot ...",Positive
154,2012-10-31,RT @ dennygirltwo : `` @ ConsrvativeDiva : PLEASE RETWEET~~ & gt ; Hasgtag alert ... use # 7hoursofhell # benghazi . Twitter allowing benghazi ...,Neutral
155,2012-10-31,"@ infidel33 nice , thumbs-up ! ! !",Positive
156,2012-10-31,"RT @ BreitbartNews : Bloomberg Obama : Stay Out NYC : President Obama busy bee last two days , spending huge swat ... h ...",Positive
157,2012-10-31,"RT @ Sagesavant : reactions liberal media talking heads , Obama SERIOUS POLITICAL DEATH SPIRAL , coming ...",Negative
158,2012-10-31,RT @ LakersNation : Miami fans newbies . n't know . RT @ ShyneIV : MVP chants 1st quarter opening night ... .really ?,Neutral
159,2012-10-31,@ Keep_It_Real_1 n't worry Kobe Lakers next year ... : ),Positive
160,2012-10-30,http : //t.co/nFCBhvaD,Neutral
161,2012-10-30,"RT @ DickMorrisTweet : Sandy Libya situation freezing action giving Romney significant boost , new story c ...",Positive
162,2012-10-30,RT @ drafter75 : Early voters prefer # RomneyRyan2012 http : //t.co/QCnBUEfB,Positive
163,2012-10-30,RT @ DickMorrisTweet : Obama begun call Romney flip flopper . President introduces new negative 8 days electio ...,Negative
164,2012-10-30,@ Keep_It_Real_1 LOL ... .Too funny ! ! !,Positive
165,2012-10-30,RT @ LakersNation : over five hours Lakers season begins . Get popcorn ready .,Positive
166,2012-10-30,@ rachelmooney watched 2016 . D'Souza excellent job describing Obama . Let 's hope country recover form 4 years Obama .,Positive
167,2012-10-30,@ iamBryttaknee LOL ... ppl waking up,Positive
168,2012-10-30,RT @ BreitbartNews : SEAL 's Dad : White House Son 's Blood Hands : http : //t.co/6NHpFtgE,Neutral
169,2012-10-30,Obama support imploding ! ! ! Whedon Romney : http : //t.co/M6kjgITy via @ youtube,Neutral
170,2012-10-30,RT @ landrews1968 : NewsBusted 10/30/12 : http : //t.co/G0M5B6wx,Neutral
171,2012-10-30,RT @ dennygirltwo : HOLY COW ! ! ! ! ! GREAT JOB AMERICA ! ! ! THANK PRESIDENT ROMNEY ! ! Gallup Increases Romney 's Lead 51-46 % - http : //t.co ...,Positive
172,2012-10-30,"RT @ _The_Wild_One : Hurricane getting worse worse , yet , soldiers still continue guard tomb unknown solider . http : / ...",Negative
173,2012-10-30,"RT @ BreitbartNews : **GALLUP SHOCK** Romney Up 52-45 % Among Early Voters : early , campaign started earnest , li ... h ...",Positive
174,2012-10-30,@ _tappwater 's crazy ... LOL,Positive
175,2012-10-30,RT @ Chan_on_the_Ave : Latest Rasmussen Polls Project Romney Win 279+ Electoral Votes http : //t.co/LA71RRq5 via @ BreitbartNews,Positive
176,2012-10-29,RT @ AnnCoulter : Experts say Sandy probaby wo n't damage economy . least Obama already .,Negative
177,2012-10-29,Obama leading behind Ohio ... LOL Election 2012 : Ohio President - Rasmussen http : //t.co/IuhzV2yV via @ sharethis,Positive
178,2012-10-29,Obama getting away Benghazi ! ! ! Benghazi scandal demands answers http : //t.co/YlLTaPlw,Neutral
179,2012-10-29,RT @ DRUDGE_REPORT : OH : O49 % R 49 % ... http : //t.co/QDd2IOdU,Neutral
180,2012-10-29,"RT @ DRUDGE_REPORT : Obama ad uses children sing Romney let people 'just die , ' kill polar bears , oil fill seas ... http : //t.co/ ...",Negative
181,2012-10-29,"@ BossHoggUSMC Children ‘ future ’ blame ‘ Mom Dad ’ electing Mitt Romney , sing Romney ‘ die ’ http : //t.co/vaBbcri2",Neutral
182,2012-10-29,"Children ‘ future ’ blame ‘ Mom Dad ’ electing Mitt Romney , sing Romney letting sick people ‘ die ’ http : //t.co/Wh8K7wcY",Negative
183,2012-10-29,RT @ marlyhall : Everyone needs watch 2016 : Obama 's America . 's Redbox . excuses .,Neutral
184,2012-10-28,RT @ AMERICA4GOD : Romney Using Campaign Resources Storm Relief Efforts : Already President # EmptySuit # Obama # Bengahzi ...,Neutral
185,2012-10-28,"RT @ BreitbartNews : Firewall Collapse : Obama Up 3 Minnesota , 50 % : last time Minnesota cast electoral votes ... h ...",Neutral
186,2012-10-28,"RT @ Dinkiedow : 90 % Abortions Black Children ! Democrats Voted Equal Rights , Republicans ! WV Sen Byrd KKK Supreme Le ...",Negative
187,2012-10-28,RT @ Dinkiedow : 'm Calling Fellow Marines Speak Out Benghazi.These Men Deserve Story Heroism Shine Over Obam ...,Neutral
188,2012-10-28,"RT @ ElectMittRomney : Obama 's approval collapses Gallup , Romney expanding map moving Minnesota Obama lead shrinks ...",Neutral
189,2012-10-28,"RT @ joelpollak : Ohio Newspapers ' Poll : Race Tied 49 , Romney Erases 5-Point Obama Lead http : //t.co/PTKiiDCD via @ BreitbartNews",Neutral
190,2012-10-28,RT @ gretawire : Obama Administration want see : many security cameras Benghazi US Cons ... http : ...,Positive
191,2012-10-28,"@ rachelmooney n't seen yet , one 's Red Box rented . Monday sure .",Positive
192,2012-10-28,RT @ landrews1968 : Gallup : Obama 's Job Approval Drops 7 Points 3 Days | http : //t.co/9yZEejKZ http : //t.co/A5BpYwLj via @ sharethis,Neutral
193,2012-10-28,RT @ BreitbartNews : Obama Twice Refuses Answer Whether WH Denied Benghazi Requests Help : President Barack Obama twice refused ... h ...,Neutral
194,2012-10-28,RT @ PaulRyanVP : . @ BarackObama ’ policies ensure debt crisis . @ Mitt Romney going tackle problem tackles us . ...,Neutral
195,2012-10-28,"RT @ JennJacques : Obama called SEALS got Bin Laden . SEALS called Obama , got ignored . Let 's ignore ...",Neutral
196,2012-10-27,RT @ Sarah_home : Gallup : Obama 's Job Approval Drops 7 Points 3 Days | http : //t.co/U513jtHE http : //t.co/b7ANVwxC,Neutral
197,2012-10-27,"RT @ corrcomm : BOOM ! Go Mitt ! RT @ alcivar Rasmussen Swing State Poll : Romney 51 % , Obama 45 % http : //t.co/ihK3C9iB …",Neutral
198,2012-10-27,RT @ FoxNews : Obama avoids question whether Americans # Libya denied requests help http : //t.co/MG38DcI7,Neutral
199,2012-10-27,RT @ StillTrucking : Obama : Murderer ... ..Coward ... ... Liar ... ... MSM news media ... ... Ditto,Neutral
200,2012-10-27,"RT @ CharlieDaniels : Obama , somebody got take blame happened Libya . owe much memory Tyrone Woods ...",Positive
201,2012-10-27,RT @ tcottruth : Obama still lying ; Knew Within Minutes & gt ; 2 rescue teams planes ready go ! http : //t.co/jIfrKN8 ...,Positive
202,2012-10-27,RT @ NObamaChat : # Benghazi blowing up Twitter . . Good Americans close rage . . Hold Obama accountable . ...,Positive
203,2012-10-27,"RT @ ROCKWITHBECK : - TYRONE WOODS 'SON ' . would also , not'PLAY NICE ' 'OBAMA ' -- would want know - HELL -- ...",Positive
204,2012-10-27,RT @ 05255969 : # TWEEPS TRUE ! LET 'S MAKE TWEET GO VIRAL ! OBAMA COWARD . NEEDS IMPEACHED ASAP ! ! ! http : //t.co/ ...,Positive
205,2012-10-27,RT @ mlkahnke : @ CBSnews @ ABCnews @ NBC @ MSNBC busy washing blood off Obama 's hands cover # standdown order # Benghazi ! htt ...,Positive
206,2012-10-27,"RT @ michaelbeatty3 : Obama would leave military die # BENGHAZI , would us civilians ? n't taken ...",Negative
207,2012-10-27,@ selenajeanette u think ?,Neutral
208,2012-10-27,RT @ Stephe96 : 11 days election Obama father fallen Navy SEAL national TV calling `` murderer . '' 's ...,Neutral
209,2012-10-27,Obama needs exposed ! ! ! Father Slain SEAL : Made Decision Save Son ? http : //t.co/GSQWOs3J via @ sharethis,Neutral
210,2012-10-26,RT @ michellemalkin : == & gt ; MT @ TwitchyTeam : # StandDown : Twitterers slam Obama Admin denying help CIA operators Benghazi http : / ...,Negative
211,2012-10-26,RT @ johnmatthew19 : Tyrone Woods= HERO.Glen Doherty= HERO . Chris Stevens=HERO.Sean Smith=HERO . # Obama=TRAITOR @ ABC @ NBC @ CBS @ CNN=TRAITOR ...,Neutral
212,2012-10-26,"RT @ midlifechick : ABC News Phone : 212-456-7777 Call demand # benghazi coverage , cover-up . # WethePeople",Neutral
213,2012-10-26,"RT @ robeeenz : Tyrone Woods trending , . true American hero . # Benghazi",Positive
214,2012-10-26,RT @ robdelaney : Disappointed Obama n't halt global warming ? definitely punish giving Paul Ryan keys ...,Negative
215,2012-10-26,@ J_Cr0use LOL.. : ),Positive
216,2012-10-26,RT @ kimberlee713 : RT -- -- -- & gt ; VK @ vickikellar IMPEACH OBAMA . Keep going ! RT tweet ! remove office !,Neutral
217,2012-10-26,RT @ founding_ideals : # Benghazi Ambassador Stevens pleaded extra security Libya hours killed . lies unearthed ht ...,Negative
218,2012-10-26,@ robindavidson larger food stamp programs ... : ),Positive
219,2012-10-26,@ Xoxo_Aley hope u guys qualifie food stamps over ... LOL,Positive
220,2012-10-26,RT @ PalateXposure : # MyFirstTime realizing Obama made Carter look fiscally conservative & amp ; Clinton morally sound,Positive
221,2012-10-26,@ FreeAmerica2013 lol ... funny true,Positive
222,2012-10-26,"# MyFirstTime Obama , idiot ’ campaign starting implode….fantastic ! ! !",Negative
223,2012-10-25,RT @ marklevinshow : Eric Billing : Obama killing middle class ... http : //t.co/sAiCn06X,Neutral
224,2012-10-25,RT @ johnpalomino : Obama going keep Benghazi lies under wraps till election . press willing ...,Positive
225,2012-10-25,"RT @ EPIC_Ellis : Barack Obama worst president ? Fox News , quiet , HOOVERVILLES , BUSH ECONOMY , SLAVERY ! ur jus ...",Negative
226,2012-10-25,Obama Nov ... Awesome ! ! ! http : //t.co/MSJgwlwT,Positive
227,2012-10-25,"@ ThugLifeRhymes bad , u said u watching 2016",Negative
